reading_id,robot_id,timestamp,vibration_level,motor_temperature,torque_load,power_consumption,model_type,factory_location,operating_environment,cumulative_hours,failure_time,rul_hours_raw,rul_hours,is_failure_robot,label_status,total_maintenance_count,total_downtime_hours,avg_downtime_hours,repair_count,replacement_count,lubrication_count,calibration_count,inspection_count,health_risk_label
READ-036413,ROB-0023,2023-08-08 12:00:00,0.399,68.6,81.7,528.8,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1260.0,2024-05-21,6876.0,6876.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036414,ROB-0023,2023-08-08 18:00:00,0.211,44.0,150.0,1321.1,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1266.0,2024-05-21,6870.0,6870.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036415,ROB-0023,2023-08-09 00:00:00,0.251,48.4,111.0,1062.4,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1272.0,2024-05-21,6864.0,6864.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036416,ROB-0023,2023-08-09 06:00:00,0.383,62.7,96.3,1676.8,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1278.0,2024-05-21,6858.0,6858.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036417,ROB-0023,2023-08-09 12:00:00,0.52,43.0,154.3,696.8,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1284.0,2024-05-21,6852.0,6852.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036418,ROB-0023,2023-08-09 18:00:00,0.17,69.4,144.4,775.6,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1290.0,2024-05-21,6846.0,6846.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036419,ROB-0023,2023-08-10 00:00:00,0.338,65.7,109.9,782.2,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1296.0,2024-05-21,6840.0,6840.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036420,ROB-0023,2023-08-10 06:00:00,0.446,66.4,115.7,640.8,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1302.0,2024-05-21,6834.0,6834.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036421,ROB-0023,2023-08-10 12:00:00,0.177,66.3,93.1,1058.8,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1308.0,2024-05-21,6828.0,6828.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036422,ROB-0023,2023-08-10 18:00:00,0.422,62.1,139.1,1675.5,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1314.0,2024-05-21,6822.0,6822.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036423,ROB-0023,2023-08-11 00:00:00,0.277,41.6,79.0,1625.6,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1320.0,2024-05-21,6816.0,6816.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036424,ROB-0023,2023-08-11 06:00:00,0.556,61.3,77.5,547.8,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1326.0,2024-05-21,6810.0,6810.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036425,ROB-0023,2023-08-11 12:00:00,0.255,51.6,89.9,1594.3,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1332.0,2024-05-21,6804.0,6804.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036426,ROB-0023,2023-08-11 18:00:00,0.244,41.2,64.9,1877.7,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1338.0,2024-05-21,6798.0,6798.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036427,ROB-0023,2023-08-12 00:00:00,0.485,63.2,63.2,1325.0,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1344.0,2024-05-21,6792.0,6792.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036428,ROB-0023,2023-08-12 06:00:00,0.304,73.9,108.8,952.2,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1350.0,2024-05-21,6786.0,6786.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036429,ROB-0023,2023-08-12 12:00:00,0.281,56.6,113.9,1408.8,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1356.0,2024-05-21,6780.0,6780.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036430,ROB-0023,2023-08-12 18:00:00,0.188,64.7,99.5,1376.0,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1362.0,2024-05-21,6774.0,6774.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036431,ROB-0023,2023-08-13 00:00:00,0.473,64.5,150.0,1663.9,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1368.0,2024-05-21,6768.0,6768.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036432,ROB-0023,2023-08-13 06:00:00,0.263,70.4,108.6,1331.9,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1374.0,2024-05-21,6762.0,6762.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036433,ROB-0023,2023-08-13 12:00:00,0.317,48.8,153.3,1798.8,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1380.0,2024-05-21,6756.0,6756.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036434,ROB-0023,2023-08-13 18:00:00,0.23,62.2,99.2,596.2,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1386.0,2024-05-21,6750.0,6750.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036435,ROB-0023,2023-08-14 00:00:00,0.405,56.9,62.9,745.3,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1392.0,2024-05-21,6744.0,6744.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036436,ROB-0023,2023-08-14 06:00:00,0.316,56.6,131.2,1361.2,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1398.0,2024-05-21,6738.0,6738.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036437,ROB-0023,2023-08-14 12:00:00,0.235,41.3,107.0,1929.5,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1404.0,2024-05-21,6732.0,6732.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036438,ROB-0023,2023-08-14 18:00:00,0.354,44.2,155.1,1961.5,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1410.0,2024-05-21,6726.0,6726.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036439,ROB-0023,2023-08-15 00:00:00,0.189,51.8,133.8,938.3,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1416.0,2024-05-21,6720.0,6720.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036440,ROB-0023,2023-08-15 06:00:00,0.236,42.2,95.6,805.5,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1422.0,2024-05-21,6714.0,6714.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036441,ROB-0023,2023-08-15 12:00:00,0.222,49.6,119.9,1340.9,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1428.0,2024-05-21,6708.0,6708.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036442,ROB-0023,2023-08-15 18:00:00,0.27,55.1,118.9,1955.3,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1434.0,2024-05-21,6702.0,6702.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036443,ROB-0023,2023-08-16 00:00:00,0.167,53.0,142.8,646.5,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1440.0,2024-05-21,6696.0,6696.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036444,ROB-0023,2023-08-16 06:00:00,0.4,43.0,134.4,1266.2,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1446.0,2024-05-21,6690.0,6690.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036445,ROB-0023,2023-08-16 12:00:00,0.218,65.6,62.9,1652.1,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1452.0,2024-05-21,6684.0,6684.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036446,ROB-0023,2023-08-16 18:00:00,0.212,62.6,106.9,706.4,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1458.0,2024-05-21,6678.0,6678.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036447,ROB-0023,2023-08-17 00:00:00,0.148,40.8,113.2,1739.6,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1464.0,2024-05-21,6672.0,6672.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036448,ROB-0023,2023-08-17 06:00:00,0.309,51.5,108.8,518.5,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1470.0,2024-05-21,6666.0,6666.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036449,ROB-0023,2023-08-17 12:00:00,0.419,49.8,133.1,912.0,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1476.0,2024-05-21,6660.0,6660.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036450,ROB-0023,2023-08-17 18:00:00,0.354,63.6,99.0,1502.7,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1482.0,2024-05-21,6654.0,6654.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036451,ROB-0023,2023-08-18 00:00:00,0.182,46.6,62.7,903.4,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1488.0,2024-05-21,6648.0,6648.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036452,ROB-0023,2023-08-18 06:00:00,0.376,47.4,141.2,1220.0,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1494.0,2024-05-21,6642.0,6642.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036453,ROB-0023,2023-08-18 12:00:00,0.412,40.3,144.8,1183.4,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1500.0,2024-05-21,6636.0,6636.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036454,ROB-0023,2023-08-18 18:00:00,0.506,55.2,125.1,1053.5,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1506.0,2024-05-21,6630.0,6630.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036455,ROB-0023,2023-08-19 00:00:00,0.37,67.9,75.0,650.9,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1512.0,2024-05-21,6624.0,6624.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036456,ROB-0023,2023-08-19 06:00:00,0.215,66.7,63.6,964.5,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1518.0,2024-05-21,6618.0,6618.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036457,ROB-0023,2023-08-19 12:00:00,0.316,68.2,108.0,667.8,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1524.0,2024-05-21,6612.0,6612.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036458,ROB-0023,2023-08-19 18:00:00,0.464,53.8,100.5,1453.6,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1530.0,2024-05-21,6606.0,6606.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036459,ROB-0023,2023-08-20 00:00:00,0.413,55.5,100.5,1915.3,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1536.0,2024-05-21,6600.0,6600.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036460,ROB-0023,2023-08-20 06:00:00,0.456,43.5,66.2,1720.8,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1542.0,2024-05-21,6594.0,6594.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036461,ROB-0023,2023-08-20 12:00:00,0.156,49.1,88.1,2013.9,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1548.0,2024-05-21,6588.0,6588.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036462,ROB-0023,2023-08-20 18:00:00,0.276,53.5,74.5,1774.5,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1554.0,2024-05-21,6582.0,6582.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036463,ROB-0023,2023-08-21 00:00:00,0.163,60.6,59.1,1059.3,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1560.0,2024-05-21,6576.0,6576.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036464,ROB-0023,2023-08-21 06:00:00,0.419,46.0,88.4,843.0,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1566.0,2024-05-21,6570.0,6570.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036465,ROB-0023,2023-08-21 12:00:00,0.145,46.1,141.3,1142.3,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1572.0,2024-05-21,6564.0,6564.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036466,ROB-0023,2023-08-21 18:00:00,0.376,62.7,119.0,1083.2,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1578.0,2024-05-21,6558.0,6558.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036467,ROB-0023,2023-08-22 00:00:00,0.401,66.3,76.1,1190.4,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1584.0,2024-05-21,6552.0,6552.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036468,ROB-0023,2023-08-22 06:00:00,0.434,43.6,104.0,1672.5,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1590.0,2024-05-21,6546.0,6546.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036469,ROB-0023,2023-08-22 12:00:00,0.455,51.6,109.9,1489.9,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1596.0,2024-05-21,6540.0,6540.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036470,ROB-0023,2023-08-22 18:00:00,0.478,60.0,110.3,593.0,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1602.0,2024-05-21,6534.0,6534.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036471,ROB-0023,2023-08-23 00:00:00,0.279,50.8,143.7,903.7,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1608.0,2024-05-21,6528.0,6528.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036472,ROB-0023,2023-08-23 06:00:00,0.397,57.4,129.1,1956.3,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1614.0,2024-05-21,6522.0,6522.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036473,ROB-0023,2023-08-23 12:00:00,0.48,59.8,149.4,1249.2,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1620.0,2024-05-21,6516.0,6516.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036474,ROB-0023,2023-08-23 18:00:00,0.395,61.8,120.8,1241.0,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1626.0,2024-05-21,6510.0,6510.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036475,ROB-0023,2023-08-24 00:00:00,0.152,45.2,89.0,748.2,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1632.0,2024-05-21,6504.0,6504.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036476,ROB-0023,2023-08-24 06:00:00,0.422,63.6,88.6,2025.6,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1638.0,2024-05-21,6498.0,6498.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036477,ROB-0023,2023-08-24 12:00:00,0.403,43.3,88.9,1324.3,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1644.0,2024-05-21,6492.0,6492.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036478,ROB-0023,2023-08-24 18:00:00,0.228,63.0,90.0,1247.2,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1650.0,2024-05-21,6486.0,6486.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036479,ROB-0023,2023-08-25 00:00:00,0.416,50.7,87.1,759.7,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1656.0,2024-05-21,6480.0,6480.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036480,ROB-0023,2023-08-25 06:00:00,0.286,56.3,106.8,1672.1,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1662.0,2024-05-21,6474.0,6474.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036481,ROB-0023,2023-08-25 12:00:00,0.173,62.1,134.4,688.7,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1668.0,2024-05-21,6468.0,6468.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036482,ROB-0023,2023-08-25 18:00:00,0.196,52.4,69.2,680.6,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1674.0,2024-05-21,6462.0,6462.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036483,ROB-0023,2023-08-26 00:00:00,0.54,64.4,95.2,1524.9,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1680.0,2024-05-21,6456.0,6456.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036484,ROB-0023,2023-08-26 06:00:00,0.486,42.6,146.1,1887.6,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1686.0,2024-05-21,6450.0,6450.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036485,ROB-0023,2023-08-26 12:00:00,0.5,48.4,127.2,1088.5,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1692.0,2024-05-21,6444.0,6444.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036486,ROB-0023,2023-08-26 18:00:00,0.508,57.8,117.1,1395.3,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1698.0,2024-05-21,6438.0,6438.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036487,ROB-0023,2023-08-27 00:00:00,0.52,46.0,137.7,1004.3,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1704.0,2024-05-21,6432.0,6432.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036488,ROB-0023,2023-08-27 06:00:00,0.507,44.0,79.1,1226.2,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1710.0,2024-05-21,6426.0,6426.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036489,ROB-0023,2023-08-27 12:00:00,0.469,59.0,66.9,1857.5,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1716.0,2024-05-21,6420.0,6420.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036490,ROB-0023,2023-08-27 18:00:00,0.149,67.7,77.8,1720.0,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1722.0,2024-05-21,6414.0,6414.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036491,ROB-0023,2023-08-28 00:00:00,0.322,50.6,109.6,1178.0,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1728.0,2024-05-21,6408.0,6408.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036492,ROB-0023,2023-08-28 06:00:00,0.299,44.6,70.6,1239.1,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1734.0,2024-05-21,6402.0,6402.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036493,ROB-0023,2023-08-28 12:00:00,0.421,59.3,137.2,926.9,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1740.0,2024-05-21,6396.0,6396.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036494,ROB-0023,2023-08-28 18:00:00,0.329,42.7,85.8,994.5,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1746.0,2024-05-21,6390.0,6390.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036495,ROB-0023,2023-08-29 00:00:00,0.178,68.0,148.1,717.4,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1752.0,2024-05-21,6384.0,6384.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036496,ROB-0023,2023-08-29 06:00:00,0.333,63.3,80.4,1620.5,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1758.0,2024-05-21,6378.0,6378.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036497,ROB-0023,2023-08-29 12:00:00,0.467,63.1,79.5,1864.3,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1764.0,2024-05-21,6372.0,6372.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036498,ROB-0023,2023-08-29 18:00:00,0.364,46.6,80.9,1810.0,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1770.0,2024-05-21,6366.0,6366.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036499,ROB-0023,2023-08-30 00:00:00,0.146,59.5,94.1,1748.5,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1776.0,2024-05-21,6360.0,6360.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036500,ROB-0023,2023-08-30 06:00:00,0.49,57.9,110.8,1672.3,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1782.0,2024-05-21,6354.0,6354.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036501,ROB-0023,2023-08-30 12:00:00,0.255,64.7,121.5,1619.5,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1788.0,2024-05-21,6348.0,6348.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036502,ROB-0023,2023-08-30 18:00:00,0.236,56.4,79.8,1962.7,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1794.0,2024-05-21,6342.0,6342.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036503,ROB-0023,2023-08-31 00:00:00,0.322,70.1,112.6,596.9,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1800.0,2024-05-21,6336.0,6336.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036504,ROB-0023,2023-08-31 06:00:00,0.472,43.5,111.1,1578.5,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1806.0,2024-05-21,6330.0,6330.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036505,ROB-0023,2023-08-31 12:00:00,0.233,53.1,150.0,1813.1,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1812.0,2024-05-21,6324.0,6324.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036506,ROB-0023,2023-08-31 18:00:00,0.383,43.9,90.9,1573.9,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1818.0,2024-05-21,6318.0,6318.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
READ-036507,ROB-0023,2023-09-01 00:00:00,0.436,66.7,137.7,1405.9,ARM-X9,Fukuoka Center,"Climate Controlled (22-25°C, 50% RH)",1824.0,2024-05-21,6312.0,6312.0,True,labelled_failure_timeline,5,36.4,7.279999999999999,1,0,0,1,3,Healthy
