reading_id,robot_id,timestamp,vibration_level,motor_temperature,torque_load,power_consumption,model_type,factory_location,operating_environment,cumulative_hours,failure_time,rul_hours_raw,rul_hours,is_failure_robot,label_status,total_maintenance_count,total_downtime_hours,avg_downtime_hours,repair_count,replacement_count,lubrication_count,calibration_count,inspection_count,health_risk_label,vibration_rolling_mean_7d,temperature_rolling_mean_7d,torque_rolling_mean_7d,power_rolling_mean_7d,vibration_rolling_std_7d,temperature_rolling_std_7d,torque_rolling_std_7d,power_rolling_std_7d,wear_trend_slope,load_stress_index,vibration_short_long_diff,temperature_short_long_diff
READ-043277,ROB-0027,2023-05-15 12:00:00,0.2,61.6,145.6,1122.1,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1884.0,2024-01-30,6228.0,6228.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3548928571428572,55.221428571428575,107.91785714285713,1417.9642857142858,0.12412697778386687,6.266392260118394,28.34650744142891,405.1130260340118,0.003597427476737821,274310.39999999997,0.07810714285714282,-2.7714285714285793
READ-043278,ROB-0027,2023-05-15 18:00:00,0.508,46.4,141.1,928.8,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1890.0,2024-01-30,6222.0,6222.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.36289285714285713,55.2,110.59285714285714,1404.3857142857141,0.12658281999331614,6.296501085994165,27.792537348632504,415.14803849040874,0.004166119321291736,266679.0,0.06360714285714286,-3.1000000000000014
READ-043279,ROB-0027,2023-05-16 00:00:00,0.297,48.7,84.4,1811.3,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1896.0,2024-01-30,6216.0,6216.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.35760714285714285,54.978571428571435,110.73214285714286,1426.5535714285713,0.1261164480375515,6.415337937050596,27.645521418438733,419.85484483034526,0.004330870279146141,160022.40000000002,0.016392857142857098,-3.3785714285714405
READ-043280,ROB-0027,2023-05-16 06:00:00,0.204,63.9,120.4,660.5,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1902.0,2024-01-30,6210.0,6210.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.35671428571428576,55.385714285714286,110.34642857142856,1389.6535714285715,0.12714496163765687,6.610973721394853,27.423826922382357,440.406135357861,0.002175150519978107,229000.80000000002,-0.0544642857142858,-0.23571428571428754
READ-043281,ROB-0027,2023-05-16 12:00:00,0.426,58.4,148.7,1363.2,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1908.0,2024-01-30,6204.0,6204.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.35714285714285715,55.103571428571435,112.02857142857142,1376.475,0.1273652415767533,6.288642445673276,28.29805460062395,435.26718369721345,0.0031417624521072785,283719.6,0.0016071428571428625,-0.7535714285714334
READ-043282,ROB-0027,2023-05-16 18:00:00,0.381,45.7,80.8,1272.8,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1914.0,2024-01-30,6198.0,6198.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3661428571428571,54.75714285714286,112.16785714285713,1390.314285714286,0.11929475300799298,6.534094545871775,28.127830604178392,425.1137527195783,0.0015073891625615762,154651.19999999998,-0.039142857142857146,-0.5821428571428626
READ-043283,ROB-0027,2023-05-17 00:00:00,0.137,63.0,114.1,1925.8,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1920.0,2024-01-30,6192.0,6192.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.36014285714285715,54.94285714285714,112.58928571428571,1389.9642857142858,0.12649160835457404,6.695682886171437,28.062830818450472,424.6519701052684,-0.0006710454296661193,219072.0,-0.07314285714285712,2.807142857142857
READ-043284,ROB-0027,2023-05-17 06:00:00,0.229,69.1,109.6,1231.1,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1926.0,2024-01-30,6186.0,6186.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3563928571428572,55.50714285714286,111.47142857142856,1399.9964285714284,0.12883016074452552,7.198967445066831,27.511315613261516,417.1294403261085,-0.0018475643130815547,211089.59999999998,-0.06314285714285717,3.5428571428571374
READ-043285,ROB-0027,2023-05-17 12:00:00,0.143,46.1,111.7,1009.2,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1932.0,2024-01-30,6180.0,6180.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3435,55.107142857142854,110.00714285714287,1368.5,0.13154621776169542,7.40389930156567,26.300104612824313,411.9367364229789,-0.0022528735632183906,215804.4,-0.12100000000000002,0.8678571428571473
READ-043286,ROB-0027,2023-05-17 18:00:00,0.204,56.2,68.4,1092.1,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1938.0,2024-01-30,6174.0,6174.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3365714285714286,55.160714285714285,109.4857142857143,1373.9607142857144,0.13366138215417747,7.4062705807541,26.99103711708916,407.01916174684027,-0.00285112205801861,132559.2,-0.15832142857142859,3.4392857142857096
READ-043287,ROB-0027,2023-05-18 00:00:00,0.261,43.7,130.2,553.4,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1944.0,2024-01-30,6168.0,6168.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.34128571428571425,54.92857142857143,109.25357142857142,1368.1214285714286,0.12828898429741922,7.664872115714932,26.77539614318225,417.82419336468126,-0.005056923918992884,253108.8,-0.13203571428571426,-1.153571428571432
READ-043288,ROB-0027,2023-05-18 06:00:00,0.294,60.5,51.3,1409.0,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1950.0,2024-01-30,6162.0,6162.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3407857142857143,55.260714285714286,106.41428571428573,1348.5107142857144,0.12845069875474402,7.698741565549622,28.561521827460965,401.6820479667097,-0.005670498084291186,100035.0,-0.11528571428571432,-3.635714285714286
READ-043289,ROB-0027,2023-05-18 12:00:00,0.163,52.0,99.1,1556.7,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1956.0,2024-01-30,6156.0,6156.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.337,55.167857142857144,105.34285714285714,1354.367857142857,0.13215339011360439,7.722648440904111,28.239877617133683,403.54164230810125,-0.007553913519430761,193839.59999999998,-0.10650000000000004,-2.067857142857143
READ-043290,ROB-0027,2023-05-18 18:00:00,0.262,65.6,109.1,1746.3,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1962.0,2024-01-30,6150.0,6150.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3320357142857143,55.30357142857143,107.21428571428571,1350.7464285714286,0.13227090106989242,7.8753945059494255,26.5847173347244,399.38402245730845,-0.007600164203612478,214054.19999999998,-0.08703571428571433,0.14642857142857224
READ-043291,ROB-0027,2023-05-19 00:00:00,0.136,69.2,112.7,1896.8,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1968.0,2024-01-30,6144.0,6144.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.32399999999999995,55.65714285714285,105.95357142857142,1375.9892857142856,0.1371892448003447,8.273627381802363,25.38903936949605,411.0149392069864,-0.008818828680897645,221793.6,-0.11024999999999996,6.167857142857152
READ-043292,ROB-0027,2023-05-19 06:00:00,0.385,61.2,86.8,1041.6,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1974.0,2024-01-30,6138.0,6138.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.32289285714285715,56.121428571428574,105.03214285714286,1377.4071428571428,0.1365428542919807,8.204125301192796,25.606134299355183,409.7431751435521,-0.007637931034482758,171343.19999999998,-0.08639285714285716,5.878571428571426
READ-043293,ROB-0027,2023-05-19 12:00:00,0.514,42.7,77.1,694.7,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1980.0,2024-01-30,6132.0,6132.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.32339285714285715,55.78214285714286,104.61785714285713,1339.892857142857,0.1372392718024536,8.56098183930499,25.97139528434838,422.7117781118682,-0.004820197044334975,152658.0,0.0008571428571428896,3.892857142857139
READ-043294,ROB-0027,2023-05-19 18:00:00,0.496,63.0,74.1,2068.6,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1986.0,2024-01-30,6126.0,6126.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.33103571428571427,55.65714285714286,102.59642857142856,1353.8428571428572,0.1407623376982839,8.42313518526244,26.06864843479484,440.35972116119336,-0.003873289545703338,147162.59999999998,0.05171428571428577,3.3678571428571473
READ-043295,ROB-0027,2023-05-20 00:00:00,0.314,59.0,133.4,1782.8,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1992.0,2024-01-30,6120.0,6120.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3253214285714286,55.81428571428571,104.67142857142856,1378.925,0.13796350928481016,8.44370088622782,26.12769010984689,444.1981203163658,-0.002864532019704434,265732.8,0.10192857142857137,0.6607142857142989
READ-043296,ROB-0027,2023-05-20 06:00:00,0.211,46.2,87.3,707.3,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",1998.0,2024-01-30,6114.0,6114.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.32107142857142856,55.27142857142858,104.24642857142858,1362.9249999999997,0.1396368115986582,8.559112845290244,26.316091150456856,460.3270653889793,-0.0036721401204159823,174425.4,0.06267857142857142,-2.546428571428578
READ-043297,ROB-0027,2023-05-20 12:00:00,0.455,66.0,102.4,1445.6,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2004.0,2024-01-30,6108.0,6108.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.33089285714285716,55.53928571428572,103.50357142857145,1344.1571428571428,0.13901674273951595,8.778439044812684,26.05351305156452,445.0727368174791,-0.003802134646962233,205209.6,0.03810714285714284,3.010714285714279
READ-043298,ROB-0027,2023-05-20 18:00:00,0.469,50.2,60.8,535.1,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2010.0,2024-01-30,6102.0,6102.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.33342857142857146,55.75357142857143,103.6892857142857,1320.8392857142858,0.1409206313448259,8.561952102734725,25.71574441041929,469.96403277609926,-0.002249042145593871,122208.0,0.028821428571428498,-0.40357142857143913
READ-043299,ROB-0027,2023-05-21 00:00:00,0.171,49.1,133.9,1136.6,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2016.0,2024-01-30,6096.0,6096.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3235,55.182142857142864,104.0,1301.5892857142858,0.14226331871516232,8.448232494145271,26.035844237995924,465.91607839092063,-0.0025320197044334976,269942.4,0.002999999999999947,-2.307142857142864
READ-043300,ROB-0027,2023-05-21 06:00:00,0.504,50.5,100.4,1360.2,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2022.0,2024-01-30,6090.0,6090.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.32353571428571426,54.728571428571435,104.68928571428572,1287.7535714285714,0.14231016781113662,8.342077951581626,25.65988856079428,457.8633990711581,0.00022632731253420846,203008.80000000002,0.07621428571428579,-0.778571428571432
READ-043301,ROB-0027,2023-05-21 12:00:00,0.208,62.7,134.9,1377.0,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2028.0,2024-01-30,6084.0,6084.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3251428571428572,55.31785714285714,105.5,1275.2464285714284,0.1406747533972825,8.299980079022424,26.25761265275696,450.1325668784143,-0.001901477832512316,273577.2,0.012857142857142845,-2.192857142857143
READ-043302,ROB-0027,2023-05-21 18:00:00,0.332,55.2,86.4,1191.6,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2034.0,2024-01-30,6078.0,6078.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3179285714285714,55.58214285714286,104.77499999999999,1276.267857142857,0.13461630757285786,8.16850562385703,26.502363626246208,449.90081627412815,-0.00019321291735084826,175737.6,-0.014178571428571374,-1.2071428571428555
READ-043303,ROB-0027,2023-05-22 00:00:00,0.243,52.4,113.7,1894.8,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2040.0,2024-01-30,6072.0,6072.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3085,55.642857142857146,104.29642857142858,1313.8035714285713,0.1300511295464069,8.13713156173045,26.203597182276432,456.28100623786554,0.0007536945812807872,231948.0,0.013249999999999984,-0.44285714285714306
READ-043304,ROB-0027,2023-05-22 06:00:00,0.357,46.6,129.6,640.3,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2046.0,2024-01-30,6066.0,6066.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.30371428571428577,55.53214285714286,105.28571428571429,1266.2607142857144,0.1254715128190481,8.241406459050555,26.629205830715332,454.5631621672292,0.0025604816639299395,265161.6,-0.01871428571428574,-1.307142857142857
READ-043305,ROB-0027,2023-05-22 12:00:00,0.182,50.3,103.9,1675.8,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2052.0,2024-01-30,6060.0,6060.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.30307142857142855,55.12857142857143,103.79642857142858,1286.035714285714,0.1260672743893422,8.209879195342412,25.430129143477988,460.0699521806122,0.0008379857690202519,213202.80000000002,-0.024571428571428522,-4.003571428571433
READ-043306,ROB-0027,2023-05-22 18:00:00,0.133,58.1,104.9,560.2,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2058.0,2024-01-30,6054.0,6054.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.28967857142857145,55.54642857142857,102.50357142857145,1272.8714285714286,0.12338078773888916,8.045264636342477,24.361117807821568,475.67906692327193,0.0012077175697865355,215884.2,-0.06092857142857144,-3.6964285714285765
READ-043307,ROB-0027,2023-05-23 00:00:00,0.496,48.0,95.1,679.5,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2064.0,2024-01-30,6048.0,6048.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.2967857142857143,55.521428571428565,102.88571428571429,1232.45,0.12940271825608426,8.068381688342642,24.149621794227606,476.31847694738997,0.0027903667214012043,196286.4,-0.0047857142857143375,-4.771428571428565
READ-043308,ROB-0027,2023-05-23 06:00:00,0.318,61.9,102.8,1766.4,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2070.0,2024-01-30,6042.0,6042.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3008571428571428,55.45,102.25714285714285,1271.9464285714287,0.12816271899301515,8.000023148114645,23.90467842899484,472.97472995072104,0.0022107279693486586,212796.0,-0.018607142857142822,-0.8750000000000071
READ-043309,ROB-0027,2023-05-23 12:00:00,0.144,57.6,150.8,1785.0,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2076.0,2024-01-30,6036.0,6036.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.29078571428571426,55.42142857142857,102.33214285714287,1287.0107142857144,0.12904158306038482,7.990520176960477,24.0585867257014,482.6078926303427,0.00204488232074439,313060.80000000005,-0.018035714285714266,0.9785714285714349
READ-043310,ROB-0027,2023-05-23 18:00:00,0.291,67.0,79.1,812.8,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2082.0,2024-01-30,6030.0,6030.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.28757142857142853,56.18214285714286,102.27142857142857,1270.5821428571428,0.12782639516777175,8.04446225771946,24.117011932456826,490.8683508003548,0.0027624521072796924,164686.19999999998,0.024678571428571494,2.442857142857143
READ-043311,ROB-0027,2023-05-24 00:00:00,0.368,61.3,80.1,2003.5,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2088.0,2024-01-30,6024.0,6024.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.29582142857142857,56.12142857142857,101.05714285714285,1273.357142857143,0.12517544830014746,7.997377215565248,24.354168075413764,494.9126166256402,0.0021617405582922823,167248.8,-0.01557142857142857,5.828571428571429
READ-043312,ROB-0027,2023-05-24 06:00:00,0.533,71.5,109.8,835.9,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2094.0,2024-01-30,6018.0,6018.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3066785714285714,56.207142857142856,101.06428571428572,1259.242857142857,0.1321542458984755,8.152978486483208,24.356795603352516,501.75043850472355,0.003383962780514504,229921.19999999998,0.027321428571428552,8.142857142857139
READ-043313,ROB-0027,2023-05-24 12:00:00,0.31,51.6,121.3,1505.1,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2100.0,2024-01-30,6012.0,6012.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3126428571428571,56.40357142857143,101.40714285714286,1276.9535714285714,0.12820302599009073,7.964527008943489,24.578610522934277,501.3495169389519,0.0021094690749863167,254730.0,0.06285714285714289,6.446428571428562
READ-043314,ROB-0027,2023-05-24 18:00:00,0.422,64.0,143.5,648.9,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2106.0,2024-01-30,6006.0,6006.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3204285714285714,56.682142857142864,104.08928571428571,1261.125,0.12798015719212347,8.092523004071625,24.9383141086564,514.2326664825734,0.0020552818828680893,302211.0,0.0878214285714286,5.41785714285713
READ-043315,ROB-0027,2023-05-25 00:00:00,0.305,61.1,153.0,1471.6,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2112.0,2024-01-30,6000.0,6000.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.322,57.30357142857143,104.90357142857144,1293.917857142857,0.12749262869033004,7.718111558648654,26.164543185498584,496.3968693409883,0.001469622331691297,323136.0,0.07050000000000001,4.746428571428567
READ-043316,ROB-0027,2023-05-25 06:00:00,0.465,56.8,108.6,1219.9,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2118.0,2024-01-30,5994.0,5994.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3281071428571428,57.17142857142857,106.95,1287.1642857142856,0.13016921729915687,7.69299138190836,23.965105806073474,496.0594216304732,0.0023040503557744934,230014.8,0.047392857142857125,1.2035714285714292
READ-043317,ROB-0027,2023-05-25 12:00:00,0.534,40.3,150.1,1992.0,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2124.0,2024-01-30,5988.0,5988.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.34135714285714286,56.75357142857143,108.77142857142857,1302.7107142857144,0.13161453659602426,8.27967087120313,25.250021740259907,511.4033041647089,0.0025150519978106183,318812.39999999997,0.09014285714285714,-1.2035714285714363
READ-043318,ROB-0027,2023-05-25 18:00:00,0.318,54.1,56.5,1868.0,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2130.0,2024-01-30,5982.0,5982.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3433571428571428,56.34285714285714,106.89285714285714,1307.0571428571427,0.130786853537353,8.108040297156725,27.11265836074072,515.8111816665813,0.00171264367816092,120345.0,0.062142857142857166,-3.267857142857139
READ-043319,ROB-0027,2023-05-26 00:00:00,0.355,44.6,108.3,683.6,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2136.0,2024-01-30,5976.0,5976.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.35117857142857145,55.464285714285715,106.7357142857143,1263.7285714285715,0.12431532594394876,7.995286309732939,27.090496000349898,515.3922518116789,0.00015298303229337735,231328.8,0.06682142857142853,-6.5142857142857125
READ-043320,ROB-0027,2023-05-26 06:00:00,0.481,58.6,93.2,1428.9,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2142.0,2024-01-30,5970.0,5970.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.35460714285714284,55.371428571428574,106.96428571428571,1277.560714285714,0.12658574587291022,7.941119295248966,26.942658098206007,514.4062016065927,0.001380678708264915,199634.4,0.06739285714285714,-5.971428571428575
READ-043321,ROB-0027,2023-05-26 12:00:00,0.134,59.7,116.7,1389.3,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2148.0,2024-01-30,5964.0,5964.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.34103571428571433,55.978571428571435,108.37857142857142,1302.3678571428572,0.12920712116106498,7.5780070253458,26.34977485521717,501.8520883270297,0.0010155993431855501,250671.6,-0.019035714285714378,-1.7285714285714349
READ-043322,ROB-0027,2023-05-26 18:00:00,0.401,55.2,136.8,1850.4,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2154.0,2024-01-30,5958.0,5958.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3376428571428572,55.699999999999996,110.61785714285715,1294.575,0.12619949353825533,7.452665444136213,25.990554602998152,491.0919855187422,0.0026885604816639305,294667.2,0.00510714285714281,-1.1749999999999972
READ-043323,ROB-0027,2023-05-27 00:00:00,0.515,63.1,76.3,1434.3,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2160.0,2024-01-30,5952.0,5952.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3448214285714286,55.846428571428575,108.57857142857144,1282.1285714285714,0.13044994884414143,7.559418072001402,26.37408038969542,482.6028187183747,0.003811439518336071,164808.0,0.03792857142857142,3.3035714285714235
READ-043324,ROB-0027,2023-05-27 06:00:00,0.27,48.0,61.3,1333.4,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2166.0,2024-01-30,5946.0,5946.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3469285714285714,55.910714285714285,107.64999999999999,1304.4892857142859,0.12867269086974648,7.4815991202967576,27.581079129104538,469.3040081899731,0.002196496989600438,132775.8,-0.016928571428571404,0.5892857142857153
READ-043325,ROB-0027,2023-05-27 12:00:00,0.488,58.6,138.8,1079.8,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2172.0,2024-01-30,5940.0,5940.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.34810714285714284,55.646428571428565,108.95,1291.4249999999997,0.12984501852585179,7.238757932277898,28.17588277890101,470.3207310895325,0.004096606458675424,301473.60000000003,0.0703928571428572,0.5785714285714434
READ-043326,ROB-0027,2023-05-27 18:00:00,0.176,66.9,146.0,1861.0,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2178.0,2024-01-30,5934.0,5934.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3376428571428572,56.24285714285714,111.99285714285715,1338.7785714285712,0.1315368457845245,7.458052003206973,27.372464246790035,457.9359896698668,0.003784345922276957,317988.0,0.024607142857142827,2.9071428571428655
READ-043327,ROB-0027,2023-05-28 00:00:00,0.338,70.9,72.0,599.5,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2184.0,2024-01-30,5928.0,5928.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.34360714285714283,57.021428571428565,109.78214285714286,1319.5964285714285,0.12742269676471935,7.814154163503893,28.0293900459715,477.54770596062303,0.002464422550629448,157248.0,-0.02560714285714283,4.078571428571443
READ-043328,ROB-0027,2023-05-28 06:00:00,0.435,54.4,68.5,1917.5,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2190.0,2024-01-30,5922.0,5922.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.34114285714285714,57.160714285714285,108.64285714285714,1339.5,0.12484708106637343,7.727887895327628,29.05442439146879,490.73439598973204,0.004412698412698413,150015.0,0.018107142857142877,5.539285714285718
READ-043329,ROB-0027,2023-05-28 12:00:00,0.155,62.6,88.3,640.7,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2196.0,2024-01-30,5916.0,5916.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.33924999999999994,57.15714285714286,106.97857142857141,1313.2035714285716,0.127317807372237,7.7252557704956715,28.828449902995544,508.07187482360433,0.0019805692391899284,193906.8,-0.06324999999999992,6.5428571428571445
READ-043330,ROB-0027,2023-05-28 18:00:00,0.233,52.2,72.0,1166.1,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2202.0,2024-01-30,5910.0,5910.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.33571428571428574,57.05,106.46428571428571,1312.292857142857,0.12889152980326687,7.774054664454441,29.333184523432063,508.32071454543205,0.0011379310344827598,158544.0,-0.045464285714285735,2.9750000000000085
READ-043331,ROB-0027,2023-05-29 00:00:00,0.481,60.4,59.2,1572.5,CONVEYOR-C2,Tokyo Factory,"Climate Controlled (22-25°C, 50% RH)",2208.0,2024-01-30,5904.0,5904.0,True,labelled_failure_timeline,5,44.4,8.879999999999999,1,0,1,2,1,Healthy,0.3442142857142857,57.33571428571429,104.51785714285714,1300.7821428571428,0.1303898306483596,7.743777156923139,30.615440954977686,498.1897563910921,0.0014756431308155455,130713.6,-0.018214285714285683,0.06428571428570962
